"BIB_DOC","CTRL_FIELDS","CIS_BIBS","OCLC_BIBS"
26247606,2,1,1
25252938,2,1,1
24091558,2,1,1
24476908,2,1,1
26249431,2,1,1
23950467,2,1,1
24559527,2,1,1
25057510,2,1,1
25655598,2,1,1
24542074,2,1,1
26232902,2,1,1
24280438,3,1,1
24105740,2,1,1
24284836,2,1,1
23963542,2,1,1
24469140,2,1,1
25809920,2,1,1
25683303,2,1,1
24246471,2,1,1
25777624,2,1,1
26230038,2,1,1
25497565,2,1,1
25795308,2,1,1
25046671,2,1,1
25793301,2,1,1
25194796,2,1,1
23518858,4,1,1
24337758,2,1,1
24342519,2,1,1
24593650,2,1,1
25106757,2,1,1
24575492,2,1,1
25651833,2,1,1
23775183,4,1,1
24203115,4,1,1
23214324,8,2,2
26262298,2,1,1
24438678,2,1,1
24242528,2,1,1
24334758,2,1,1
24243552,2,1,1
27345393,2,1,1
26251134,2,1,1
25552094,2,1,1
25504260,2,1,1
24289470,2,1,1
25168076,2,1,1
24189945,2,1,1
25719557,2,1,1
26253090,2,1,1
23923436,2,1,1
23924034,2,1,1
24389528,2,1,1
23980206,2,1,1
25688961,2,1,1
24990621,2,1,1
24223890,2,1,1
26277349,2,1,1
25548305,2,1,1
24158713,2,1,1
24995006,2,1,1
24544249,2,1,1
24081842,2,1,1
24047323,2,1,1
24952259,2,1,1
25191599,2,1,1
24955209,2,1,1
24089675,2,1,1
24095818,2,1,1
24262188,2,1,1
24111649,2,1,1
25104658,2,1,1
24090370,2,1,1
24769867,2,1,1
23762232,3,1,1
25547062,2,1,1
23801228,3,1,1
25712290,2,1,1
23862351,2,1,1
24520176,2,1,1
20312890,8,2,2
24259709,2,1,1
25024015,2,1,1
25574464,2,1,1
25672042,2,1,1
23781820,3,1,1
25111569,2,1,1
24254427,2,1,1
25048877,2,1,1
24210782,2,1,1
24165405,2,1,1
24165359,2,1,1
24166205,2,1,1
24274801,2,1,1
25118838,2,1,1
24182538,2,1,1
25296810,2,1,1
24192119,3,1,1
24468942,2,1,1
24210145,2,1,1
24999414,2,1,1
25669767,2,1,1
25158277,2,1,1
25161977,2,1,1
25159006,2,1,1
24980998,2,1,1
24981435,2,1,1
24360209,2,1,1
24264639,2,1,1
24989087,2,1,1
24079703,2,1,1
25140201,2,1,1
25201375,2,1,1
24281824,4,1,1
24334746,2,1,1
23792526,3,1,1
24335243,2,1,1
25500997,2,1,1
25128268,2,1,1
25501586,2,1,1
25222510,2,1,1
25522515,2,1,1
25766564,2,1,1
25766128,2,1,1
26254555,2,1,1
23733897,3,1,1
24756131,4,2,2
25018115,2,1,1
24774771,4,2,2
24101741,2,1,1
25741940,2,1,1
26248569,2,1,1
25063272,2,1,1
24044419,2,1,1
24043883,2,1,1
24044744,2,1,1
24287872,2,1,1
24531322,4,2,2
25173237,2,1,1
25809093,2,1,1
25798773,2,1,1
25507263,2,1,1
25538388,2,1,1
24077046,2,1,1
24154163,2,1,1
25147990,2,1,1
24664957,4,2,2
23799426,3,1,1
24693686,4,2,2
24328818,2,1,1
24328751,2,1,1
24042773,2,1,1
23748212,3,1,1
24363244,2,1,1
24349134,2,1,1
25660772,2,1,1
24757432,4,2,2
24837831,4,2,2
25082694,2,1,1
25564739,2,1,1
24775963,4,2,2
25074332,2,1,1
25037131,2,1,1
25037185,2,1,1
25238293,2,1,1
25038280,2,1,1
24357838,2,1,1
24137641,2,1,1
24362426,2,1,1
24362468,2,1,1
24366925,2,1,1
24113633,2,1,1
24142988,2,1,1
24466526,2,1,1
24320339,2,1,1
25085561,2,1,1
26288651,2,1,1
24939035,2,1,1
25105805,2,1,1
25320762,2,1,1
24942043,2,1,1
25666561,2,1,1
25096545,2,1,1
24944543,2,1,1
20552765,4,1,1
24190080,2,1,1
24014888,2,1,1
24949127,2,1,1
26243034,2,1,1
23758826,3,1,1
24949183,2,1,1
24213376,2,1,1
25540961,2,1,1
24270834,2,1,1
24020536,2,1,1
24280154,3,1,1
23798181,3,1,1
24279888,3,1,1
24941087,2,1,1
23760006,3,1,1
23899099,2,1,1
23740631,3,1,1
23739593,3,1,1
24496075,2,1,1
24270878,2,1,1
23979254,2,1,1
23756080,3,1,1
20335086,8,2,2
23798718,3,1,1
25516861,2,1,1
25759076,2,1,1
23886221,2,1,1
25227656,2,1,1
24288431,2,1,1
24146612,2,1,1
24330742,2,1,1
24331346,2,1,1
24330812,2,1,1
23972793,2,1,1
23794950,3,1,1
24154788,2,1,1
24106024,2,1,1
25755327,2,1,1
24472564,2,1,1
24246820,2,1,1
27935770,3,1,1
26248093,2,1,1
24486891,2,1,1
25352574,2,1,1
25542456,2,1,1
25620006,2,1,1
25707121,2,1,1
25620118,2,1,1
23761377,4,1,1
24457200,2,1,1
25547223,2,1,1
24588644,2,1,1
24319824,2,1,1
28195406,3,1,2
25707154,2,1,1
24291351,2,1,1
25551858,2,1,1
25573560,2,1,1
24574897,2,1,1
25505171,2,1,1
26272105,2,1,1
24961607,2,1,1
24961782,2,1,1
24963232,2,1,1
24179825,2,1,1
24149075,2,1,1
24183368,2,1,1
25019767,2,1,1
25022518,2,1,1
25020068,2,1,1
25028341,2,1,1
25043459,2,1,1
25044612,2,1,1
24169195,2,1,1
25051409,2,1,1
25630629,2,1,1
25552229,2,1,1
25053594,2,1,1
25051975,2,1,1
24773532,2,1,1
25644797,2,1,1
24037725,2,1,1
25570421,2,1,1
25795504,2,1,1
23964362,2,1,1
24560357,2,1,1
24193847,2,1,1
24083428,2,1,1
25612880,2,1,1
24972739,2,1,1
25777747,2,1,1
24551980,2,1,1
27561660,2,1,1
23853700,2,1,1
23933032,2,1,1
23891614,2,1,1
23892998,2,1,1
24115675,2,1,1
25734303,2,1,1
25734822,2,1,1
24198235,3,1,1
24142517,2,1,1
25645143,2,1,1
24198858,2,1,1
24234734,2,1,1
24185519,2,1,1
24206053,2,1,1
24299768,2,1,1
24279715,2,1,1
24452972,2,1,1
24374613,2,1,1
24406081,2,1,1
25784440,2,1,1
26266343,2,1,1
26246161,2,1,1
26266316,2,1,1
25743221,2,1,1
25743112,2,1,1
25784411,2,1,1
25797894,2,1,1
24590749,2,1,1
25328917,2,1,1
24214440,3,1,1
24210294,2,1,1
25775541,2,1,1
25257535,2,1,1
24223958,2,1,1
24233481,2,1,1
24170462,2,1,1
26248358,2,1,1
24201473,2,1,1
23518829,4,1,1
23955011,2,1,1
25478231,2,1,1
25033774,2,1,1
24347346,2,1,1
24307060,2,1,1
24580051,2,1,1
25175318,2,1,1
25255019,2,1,1
25077826,2,1,1
25153797,2,1,1
24317191,2,1,1
25173777,2,1,1
25583706,2,1,1
25584202,2,1,1
24593115,2,1,1
25799067,2,1,1
27295417,2,1,1
23776646,3,1,1
25010530,2,1,1
24037761,2,1,1
23745030,3,1,1
25089901,2,1,1
25088237,2,1,1
24303516,2,1,1
24269334,2,1,1
25730337,2,1,1
23896735,2,1,1
24538319,2,1,1
24313977,2,1,1
24245603,2,1,1
25686051,2,1,1
25182988,2,1,1
24127818,2,1,1
25750805,2,1,1
24432437,2,1,1
24100507,2,1,1
24145695,2,1,1
24440247,2,1,1
24330524,2,1,1
24079741,2,1,1
24192643,4,1,1
26291123,2,1,1
24290728,2,1,1
24163724,2,1,1
24322973,2,1,1
23929482,2,1,1
25036638,2,1,1
24226671,2,1,1
24194686,2,1,1
25243516,2,1,1
25052027,2,1,1
21899585,4,1,1
25173087,2,1,1
27936379,2,1,1
24315440,2,1,1
24727241,2,1,1
27311718,8,2,2
25173217,2,1,1
24927584,2,1,1
24366705,2,1,1
24258208,2,1,1
25502020,2,1,1
24154392,2,1,1
24258943,2,1,1
24259252,2,1,1
24204250,2,1,1
24435236,2,1,1
24334594,2,1,1
25494373,2,1,1
24413726,2,1,1
24268627,2,1,1
25087635,2,1,1
25246819,2,1,1
24101213,2,1,1
24375020,2,1,1
24282601,2,1,1
24124340,2,1,1
25753506,2,1,1
25113061,2,1,1
25202652,2,1,1
26253940,2,1,1
25743644,2,1,1
25116964,2,1,1
25117130,2,1,1
25120718,2,1,1
25133619,2,1,1
25122995,2,1,1
24289167,2,1,1
24165184,2,1,1
25038772,2,1,1
25673070,2,1,1
25125562,2,1,1
25127198,2,1,1
25127441,2,1,1
25522401,2,1,1
24329255,2,1,1
25672392,2,1,1
23878241,2,1,1
25132773,2,1,1
24275473,2,1,1
25133566,2,1,1
24558002,2,1,1
24409401,2,1,1
25612186,2,1,1
23753197,3,1,1
24993426,2,1,1
24993588,2,1,1
24993520,2,1,1
24993735,2,1,1
24996020,2,1,1
24996145,2,1,1
24365821,2,1,1
25253672,2,1,1
25044749,2,1,1
25587936,2,1,1
24014589,2,1,1
24015076,2,1,1
24021433,2,1,1
25016857,2,1,1
25098503,2,1,1
25016919,2,1,1
25180215,2,1,1
25179146,2,1,1
25249803,2,1,1
25611488,2,1,1
25612747,2,1,1
25567926,2,1,1
25567787,2,1,1
25733861,2,1,1
25567082,2,1,1
25643149,2,1,1
25643175,2,1,1
25733629,2,1,1
24411713,2,1,1
25512190,2,1,1
25011289,2,1,1
25011622,2,1,1
24564604,2,1,1
25045765,2,1,1
27598399,2,1,1
24417574,2,1,1
24952693,2,1,1
24166548,2,1,1
24195487,2,1,1
23898864,2,1,1
24440221,2,1,1
24246514,2,1,1
29015110,2,1,1
24375831,2,1,1
24147393,2,1,1
26247522,2,1,1
24574211,2,1,1
24256360,2,1,1
24987349,2,1,1
25163800,2,1,1
24260690,2,1,1
24322647,2,1,1
25707666,2,1,1
25144267,2,1,1
24102210,2,1,1
24977364,2,1,1
23979432,2,1,1
25245631,2,1,1
23961416,2,1,1
26269236,2,1,1
24973227,2,1,1
25722841,2,1,1
25260630,2,1,1
25746231,2,1,1
24024073,2,1,1
24134960,2,1,1
24265371,2,1,1
25667274,2,1,1
24489531,2,1,1
23790812,3,1,1
25076194,2,1,1
25076346,2,1,1
25078104,2,1,1
25268159,2,1,1
23969704,2,1,1
25078859,2,1,1
24265928,2,1,1
25080148,2,1,1
24534185,2,1,1
25270080,2,1,1
25080385,2,1,1
23747856,3,1,1
25725495,2,1,1
23752986,3,1,1
24400150,2,1,1
25185602,2,1,1
25489869,2,1,1
24353613,2,1,1
24319520,2,1,1
23886797,2,1,1
25320708,2,1,1
25768601,2,1,1
25095368,2,1,1
25066103,2,1,1
25066397,2,1,1
25196571,2,1,1
24985353,2,1,1
24071278,2,1,1
25200722,2,1,1
26230730,4,2,2
25206929,2,1,1
25207163,2,1,1
25210420,2,1,1
25350675,2,1,1
25449623,2,1,1
25408895,2,1,1
25216241,2,1,1
25474623,2,1,1
25475322,2,1,1
25219531,2,1,1
23781868,3,1,1
24003681,4,2,2
25710413,2,1,1
24370613,2,1,1
24214841,2,1,1
24938869,2,1,1
23793927,4,1,1
24217272,3,1,1
23780877,3,1,1
23744172,3,1,1
24050653,4,2,2
24565320,2,1,1
24433775,2,1,1
25300109,2,1,1
24129423,2,1,1
26276978,2,1,1
24586293,2,1,1
24387357,2,1,1
25638712,2,1,1
25201246,2,1,1
25111121,2,1,1
25809434,2,1,1
24590801,2,1,1
24893180,2,1,1
25121939,2,1,1
25759657,2,1,1
25675782,2,1,1
25790649,2,1,1
25528945,2,1,1
25745402,2,1,1
25070084,2,1,1
24337463,2,1,1
24985785,2,1,1
26248788,2,1,1
25232411,2,1,1
23984575,4,2,2
24100161,2,1,1
25757972,2,1,1
23999008,4,2,2
23993160,4,2,2
23998372,4,2,2
25546186,2,1,1
23997744,4,2,2
26271766,2,1,1
24009206,4,2,2
24004702,4,2,2
24003124,4,2,2
24002066,4,2,2
23987927,4,2,2
23999552,4,2,2
24008109,4,2,2
24007923,4,2,2
24009249,4,2,2
25810766,2,1,1
24008560,4,2,2
24008877,4,2,2
24011099,4,2,2
24014942,4,2,2
24014630,4,2,2
24021976,4,2,2
24026391,4,2,2
24022567,4,2,2
24019244,4,2,2
23744731,3,1,1
24017008,4,2,2
24028514,4,2,2
24031267,4,2,2
24031963,4,2,2
24030568,4,2,2
24045199,4,2,2
24044081,4,2,2
24046869,4,2,2
24040426,4,2,2
25259507,2,1,1
24042153,4,2,2
24040296,4,2,2
24055324,4,2,2
24054203,4,2,2
24049671,4,2,2
24049713,4,2,2
24080749,2,1,1
24051634,4,2,2
24063422,4,2,2
24064505,4,2,2
24062370,4,2,2
24067173,4,2,2
24064020,4,2,2
24074984,4,2,2
24075684,4,2,2
24077560,4,2,2
24085330,4,2,2
24081580,4,2,2
24081797,4,2,2
24083060,4,2,2
25033184,2,1,1
24082898,4,2,2
25139738,2,1,1
24085513,4,2,2
25154333,2,1,1
24083829,4,2,2
24083564,4,2,2
24413053,2,1,1
24098190,4,2,2
24091654,4,2,2
24097430,4,2,2
24094284,4,2,2
24031341,2,1,1
25168371,2,1,1
25276043,2,1,1
25274898,2,1,1
25171717,2,1,1
24197316,3,1,1
24200057,2,1,1
24198392,3,1,1
24225078,4,1,1
25286282,2,1,1
24127267,2,1,1
24198725,2,1,1
24406366,2,1,1
23947584,2,1,1
24471219,2,1,1
24135741,2,1,1
24205470,4,1,1
24552692,2,1,1
25255527,2,1,1
23734643,4,1,1
24091188,2,1,1
23736281,4,1,1
23736362,4,1,1
23734969,4,1,1
23738978,4,1,1
24260410,2,1,1
24939623,2,1,1
24954280,2,1,1
25586773,2,1,1
23977291,2,1,1
25256085,2,1,1
24537773,2,1,1
23776232,4,1,1
24979149,2,1,1
23774008,4,1,1
24345846,2,1,1
25233554,2,1,1
25234722,2,1,1
25031781,2,1,1
25059732,2,1,1
23921926,2,1,1
25046146,2,1,1
23920998,2,1,1
24278731,3,1,1
24261844,2,1,1
25239418,2,1,1
25104199,2,1,1
24358792,2,1,1
25103304,2,1,1
25134432,2,1,1
25243228,2,1,1
25118259,2,1,1
25117984,2,1,1
25332295,2,1,1
25773380,2,1,1
24100612,2,1,1
24281369,2,1,1
23852494,2,1,1
23854382,2,1,1
23854533,2,1,1
24465841,2,1,1
24400533,2,1,1
24150207,2,1,1
26265253,2,1,1
25205347,2,1,1
24307308,2,1,1
23883718,2,1,1
23758164,4,1,1
25034744,2,1,1
23749431,3,1,1
24309321,2,1,1
23754960,3,1,1
24203143,3,1,1
24103894,2,1,1
24449739,2,1,1
24453687,2,1,1
24195647,2,1,1
24202425,2,1,1
24441619,2,1,1
24153809,2,1,1
24104991,2,1,1
23756553,3,1,1
24553442,2,1,1
24354387,2,1,1
23891426,2,1,1
25379338,2,1,1
23757115,3,1,1
25388849,2,1,1
24502266,2,1,1
25722590,2,1,1
24554337,2,1,1
26241061,2,1,1
23908163,2,1,1
23908677,2,1,1
25402647,2,1,1
24456426,2,1,1
25714245,2,1,1
23912249,2,1,1
23913018,2,1,1
26267171,2,1,1
24482160,2,1,1
23913835,2,1,1
23914495,2,1,1
24158138,2,1,1
24107137,2,1,1
23914743,2,1,1
24157484,2,1,1
24305556,2,1,1
23915459,2,1,1
24483947,2,1,1
23917168,2,1,1
23916834,2,1,1
23918452,2,1,1
24108793,2,1,1
23760120,3,1,1
23919927,2,1,1
24457315,2,1,1
24458491,2,1,1
24209088,2,1,1
24210250,4,1,1
24410537,2,1,1
24408471,2,1,1
24109916,2,1,1
24308867,2,1,1
23924282,2,1,1
24461323,2,1,1
23925707,2,1,1
23925612,2,1,1
24212806,2,1,1
23961838,2,1,1
24461622,2,1,1
24561783,2,1,1
23862085,2,1,1
24524706,2,1,1
25268751,2,1,1
24213609,2,1,1
24563161,2,1,1
24213792,2,1,1
24213330,2,1,1
25510752,2,1,1
25510639,2,1,1
24214487,2,1,1
24160068,2,1,1
25506291,2,1,1
25509876,2,1,1
24096676,2,1,1
25519768,2,1,1
24365644,2,1,1
24563913,2,1,1
25519323,2,1,1
24016537,2,1,1
25519398,2,1,1
25519830,2,1,1
24564793,2,1,1
24264519,2,1,1
24097041,2,1,1
24128757,2,1,1
24215805,2,1,1
24365909,2,1,1
24215541,2,1,1
24155153,2,1,1
25524402,2,1,1
24228621,2,1,1
24367259,2,1,1
24481624,2,1,1
24227203,2,1,1
24367609,2,1,1
25533949,2,1,1
25578407,2,1,1
25578350,2,1,1
24257499,2,1,1
25540067,2,1,1
24175520,2,1,1
25541705,2,1,1
24260706,2,1,1
24258839,2,1,1
25536963,2,1,1
23968823,2,1,1
25593371,2,1,1
24218430,3,1,1
24218699,2,1,1
24218357,3,1,1
24518893,2,1,1
24417913,2,1,1
24515852,2,1,1
24418354,2,1,1
25579551,2,1,1
24020941,2,1,1
23772590,3,1,1
24469854,2,1,1
25719363,2,1,1
25585098,2,1,1
24572575,2,1,1
24123322,2,1,1
24223282,4,1,1
24422528,2,1,1
24124010,2,1,1
24181420,2,1,1
24027693,2,1,1
24223175,4,1,1
24123975,2,1,1
24271659,2,1,1
24223345,3,1,1
25554763,2,1,1
24520021,2,1,1
25554016,2,1,1
25547734,2,1,1
24125020,2,1,1
23784384,3,1,1
25602108,2,1,1
25561000,2,1,1
24224515,3,1,1
24224192,3,1,1
24224901,4,1,1
24221031,3,1,1
24221689,2,1,1
24221051,4,1,1
24075390,2,1,1
25560947,2,1,1
24224534,3,1,1
24220606,4,1,1
24221138,4,1,1
24126659,2,1,1
24225057,2,1,1
25610933,2,1,1
24273780,2,1,1
25566741,2,1,1
25607738,2,1,1
24361039,2,1,1
25610960,2,1,1
25613214,2,1,1
24219848,3,1,1
25573009,2,1,1
25568362,2,1,1
24225791,4,1,1
24028047,2,1,1
24226057,3,1,1
25615037,2,1,1
25618125,2,1,1
24225724,4,1,1
24275225,2,1,1
24226189,2,1,1
24325484,2,1,1
23927839,2,1,1
23928077,2,1,1
24226952,2,1,1
24078226,2,1,1
24328423,2,1,1
25625630,2,1,1
24327585,2,1,1
24326686,2,1,1
25631496,2,1,1
24577446,2,1,1
24343130,2,1,1
25637814,2,1,1
25633485,2,1,1
24478279,2,1,1
25637758,2,1,1
24328490,2,1,1
25764107,2,1,1
25646905,2,1,1
23783946,3,1,1
24379457,2,1,1
24032324,2,1,1
24080090,2,1,1
24279504,2,1,1
23779885,4,1,1
23757530,4,1,1
24073503,2,1,1
24072928,2,1,1
24580849,2,1,1
24581018,2,1,1
24280521,3,1,1
24581133,2,1,1
24579676,2,1,1
24231527,2,1,1
25720091,2,1,1
24230846,2,1,1
24231641,2,1,1
24332892,2,1,1
23784777,3,1,1
24134992,2,1,1
24334071,2,1,1
24333552,2,1,1
24136282,2,1,1
25721921,2,1,1
24083939,2,1,1
24283072,2,1,1
24037941,2,1,1
25737877,2,1,1
23786017,3,1,1
24038211,2,1,1
25734006,2,1,1
25731760,2,1,1
25735952,2,1,1
25791193,2,1,1
23785563,3,1,1
24136883,2,1,1
24172805,2,1,1
24136735,2,1,1
24535986,2,1,1
24235678,2,1,1
25806803,2,1,1
25169887,2,1,1
24235229,2,1,1
25797265,2,1,1
23793880,3,1,1
24138488,2,1,1
24434118,2,1,1
24087403,2,1,1
24139296,2,1,1
24536886,2,1,1
24489395,2,1,1
24033666,2,1,1
24035939,2,1,1
24033216,2,1,1
25145130,2,1,1
24140877,2,1,1
25471177,2,1,1
23757820,3,1,1
24490244,2,1,1
24490343,2,1,1
24189484,2,1,1
23973918,2,1,1
24289654,2,1,1
25706580,2,1,1
24091427,2,1,1
24134962,2,1,1
25619462,2,1,1
24288893,2,1,1
25619204,2,1,1
24142863,2,1,1
24290199,2,1,1
24290293,2,1,1
24290099,2,1,1
24265496,2,1,1
24341416,2,1,1
24341289,2,1,1
24363341,2,1,1
24541299,2,1,1
24143599,2,1,1
26286733,2,1,1
23945126,2,1,1
24343172,2,1,1
24194771,2,1,1
24293454,2,1,1
25531914,2,1,1
24204759,2,1,1
23944751,2,1,1
23695223,3,1,1
25676060,2,1,1
24441523,2,1,1
25676126,2,1,1
25676767,2,1,1
24346509,2,1,1
24346929,2,1,1
24098347,2,1,1
24495862,2,1,1
24147678,2,1,1
24195838,2,1,1
23995750,2,1,1
24148144,2,1,1
24196569,2,1,1
24198014,4,1,1
24099407,2,1,1
24247495,2,1,1
24498459,2,1,1
24198473,2,1,1
24121866,2,1,1
24245693,2,1,1
25250645,2,1,1
25100197,2,1,1
25100385,2,1,1
23744332,3,1,1
23744508,3,1,1
24145179,2,1,1
25700668,2,1,1
24329913,2,1,1
24952840,2,1,1
25252154,2,1,1
25502293,2,1,1
25502609,2,1,1
25502093,2,1,1
25801185,2,1,1
25801436,2,1,1
25750128,2,1,1
25750839,2,1,1
25604247,2,1,1
25555728,2,1,1
25552257,2,1,1
25752079,2,1,1
25551314,2,1,1
25505394,2,1,1
24957984,2,1,1
25752004,2,1,1
23887953,2,1,1
25401687,2,1,1
25256326,2,1,1
24185140,2,1,1
24185048,2,1,1
25403503,2,1,1
25256198,2,1,1
25514634,2,1,1
24185094,2,1,1
25511966,2,1,1
24354054,2,1,1
26235156,2,1,1
24187648,2,1,1
25158179,2,1,1
25705728,2,1,1
25008567,2,1,1
25525827,2,1,1
25805144,2,1,1
25657571,2,1,1
25054563,2,1,1
25548175,2,1,1
25108638,2,1,1
25258241,2,1,1
25757720,2,1,1
24206045,4,1,1
25551237,2,1,1
25207697,2,1,1
25757467,2,1,1
25563567,2,1,1
25110512,2,1,1
25061632,2,1,1
25209605,2,1,1
25658315,2,1,1
26279231,2,1,1
25210934,2,1,1
25054761,2,1,1
25054597,2,1,1
25055530,2,1,1
25594470,2,1,1
24216403,2,1,1
25659408,2,1,1
24217563,2,1,1
26282666,2,1,1
24230534,2,1,1
25013698,2,1,1
25015087,2,1,1
26285701,2,1,1
25628625,2,1,1
26290808,2,1,1
25626260,2,1,1
25635012,2,1,1
25164972,2,1,1
25464817,2,1,1
26291014,2,1,1
24222702,4,1,1
24223056,2,1,1
25215558,2,1,1
25015253,2,1,1
25015117,2,1,1
25166998,2,1,1
25672157,2,1,1
24459521,2,1,1
24225012,3,1,1
24225187,4,1,1
24220375,4,1,1
25711646,2,1,1
25017426,2,1,1
24225860,4,1,1
25811932,2,1,1
24950916,2,1,1
25056162,2,1,1
24225566,4,1,1
25762971,2,1,1
25017487,2,1,1
24225993,3,1,1
25169438,2,1,1
25770702,2,1,1
25810796,2,1,1
25018300,2,1,1
24248885,2,1,1
25726666,2,1,1
25616405,2,1,1
24380133,2,1,1
25029126,2,1,1
25570973,2,1,1
25667721,2,1,1
25773485,2,1,1
25743863,2,1,1
25717250,2,1,1
25422100,2,1,1
24970777,2,1,1
25121379,2,1,1
25572277,2,1,1
24945578,2,1,1
25471392,2,1,1
25571278,2,1,1
25071891,2,1,1
25221200,2,1,1
25221231,2,1,1
25720287,2,1,1
25521935,2,1,1
25373820,2,1,1
25769455,2,1,1
24191150,4,1,1
25801130,2,1,1
25074809,2,1,1
25223416,2,1,1
24975007,2,1,1
25223386,2,1,1
25124135,2,1,1
25024853,2,1,1
25652360,2,1,1
25025101,2,1,1
25652749,2,1,1
25024936,2,1,1
25656524,2,1,1
26240278,2,1,1
25026949,2,1,1
25576807,2,1,1
25026885,2,1,1
25077405,2,1,1
25129082,2,1,1
24280401,2,1,1
25728280,2,1,1
25773746,2,1,1
25079936,2,1,1
24281372,4,1,1
25029649,2,1,1
25181960,2,1,1
24175246,2,1,1
25726724,2,1,1
25029422,2,1,1
25702755,2,1,1
25530946,2,1,1
25777415,2,1,1
25687735,2,1,1
25688646,2,1,1
25799013,2,1,1
25704381,2,1,1
25082937,2,1,1
25481775,2,1,1
25677928,2,1,1
25675687,2,1,1
24933943,2,1,1
25032228,2,1,1
24683474,4,2,2
25583383,2,1,1
25781904,2,1,1
26262686,2,1,1
25632839,2,1,1
25754110,2,1,1
23800432,4,1,1
25534458,2,1,1
24735656,4,2,2
25784003,2,1,1
24936637,2,1,1
24941008,2,1,1
26258599,2,1,1
25786282,2,1,1
25635340,2,1,1
25784928,2,1,1
24092203,2,1,1
25189172,2,1,1
25778995,2,1,1
23787571,3,1,1
25744342,2,1,1
25742331,2,1,1
25687051,2,1,1
25190802,2,1,1
25737472,2,1,1
25088951,2,1,1
25539114,2,1,1
25191220,2,1,1
26258212,2,1,1
25217789,2,1,1
26258306,2,1,1
25090576,2,1,1
25091540,2,1,1
24473465,2,1,1
25786874,2,1,1
25239850,2,1,1
24297538,2,1,1
25191538,2,1,1
25192266,2,1,1
25439738,2,1,1
25521627,2,1,1
25744614,2,1,1
28128842,4,2,2
25751252,2,1,1
25141498,2,1,1
25093938,2,1,1
25753777,2,1,1
25194621,2,1,1
25194913,2,1,1
25244531,2,1,1
25758378,2,1,1
24942939,2,1,1
25495006,2,1,1
23737527,4,1,1
25344271,2,1,1
25495096,2,1,1
25494455,2,1,1
25694077,2,1,1
25594343,2,1,1
25494791,2,1,1
23742026,3,1,1
24960630,2,1,1
25795645,2,1,1
24945465,2,1,1
25795531,2,1,1
25044345,2,1,1
24140881,2,1,1
24944634,2,1,1
26260963,2,1,1
25096926,2,1,1
25246847,2,1,1
24447828,2,1,1
25644566,2,1,1
25644595,2,1,1
24397929,2,1,1
25615899,2,1,1
25571509,2,1,1
24414607,2,1,1
24407260,2,1,1
25747568,2,1,1
25802010,2,1,1
25099779,2,1,1
24948751,2,1,1
24278536,3,1,1
24949784,2,1,1
24416393,2,1,1
24949633,2,1,1
26240671,2,1,1
26248689,2,1,1
24991398,2,1,1
26250435,2,1,1
26259019,2,1,1
25649027,2,1,1
26251934,2,1,1
24525906,2,1,1
25561519,2,1,1
25691935,2,1,1
24557160,2,1,1
23987545,4,2,2
26255142,2,1,1
26254733,2,1,1
25591904,2,1,1
25142414,2,1,1
26262410,2,1,1
25577206,2,1,1
26264357,2,1,1
26265104,2,1,1
24443689,2,1,1
24443641,2,1,1
24443595,2,1,1
26266934,2,1,1
26267667,2,1,1
23953244,2,1,1
24754594,2,1,1
23956042,2,1,1
24948218,2,1,1
23957572,2,1,1
23751220,4,1,1
23750839,4,1,1
26253032,2,1,1
24388576,2,1,1
24345588,2,1,1
24394857,2,1,1
26277526,2,1,1
26267594,2,1,1
24151015,2,1,1
26283243,2,1,1
25334359,2,1,1
26283782,2,1,1
25567371,2,1,1
26233603,2,1,1
26284033,2,1,1
24013331,4,2,2
25612458,2,1,1
25660796,2,1,1
26232416,2,1,1
24080940,2,1,1
24017953,2,1,1
25693291,2,1,1
24048091,2,1,1
23788447,4,1,1
26239570,2,1,1
23790193,4,1,1
26290451,2,1,1
26265776,2,1,1
23798650,4,1,1
23798630,4,1,1
23800835,4,1,1
26243280,2,1,1
26242287,2,1,1
24266992,2,1,1
26231909,2,1,1
25100856,2,1,1
25169853,2,1,1
25739737,2,1,1
24148997,2,1,1
24445614,2,1,1
25812460,2,1,1
27306272,2,1,1
24084220,2,1,1
26242317,2,1,1
25603686,2,1,1
24196698,2,1,1
24608320,2,1,1
23949787,2,1,1
25128232,2,1,1
24233680,2,1,1
24245225,2,1,1
23899648,2,1,1
24331256,2,1,1
24510583,2,1,1
24028753,2,1,1
24318085,2,1,1
24260955,2,1,1
24977053,2,1,1
25559842,2,1,1
28195164,2,1,1
24387929,2,1,1
25801407,2,1,1
24133613,2,1,1
24133149,2,1,1
24077555,2,1,1
24022404,2,1,1
24334040,2,1,1
25330994,2,1,1
25777296,2,1,1
24243476,2,1,1
25760973,2,1,1
24399042,2,1,1
24214594,2,1,1
23923091,2,1,1
23961027,2,1,1
25646480,2,1,1
23950607,2,1,1
24123861,2,1,1
24126977,2,1,1
25195335,2,1,1
25532875,2,1,1
24350986,2,1,1
25655621,2,1,1
25023761,2,1,1
25508045,2,1,1
25115641,2,1,1
24941235,2,1,1
25416678,2,1,1
25433539,2,1,1
25458684,2,1,1
25156404,2,1,1
25247323,2,1,1
25526679,2,1,1
24332302,2,1,1
24081889,4,2,2
24332514,2,1,1
24091669,2,1,1
24095732,2,1,1
25003497,2,1,1
25686506,2,1,1
23784411,3,1,1
